id,name,full_name,type,created_at
2217,Stichting Batashi,Stichting Batashi,N,2014-08-01
2217,Stichting Batashi,Stichting Batashi,N,2014-08-01
2218,SNV Burkina Faso,SNV Burkina Faso,N,2014-08-05
2218,SNV Burkina Faso,SNV Burkina Faso,N,2014-08-05
2219,SEIU Nepal,Sector Efficiency Improvement Unit ,G,2014-08-11
2219,SEIU Nepal,Sector Efficiency Improvement Unit ,G,2014-08-11
2220,Rotary District 1570,Rotary District 1570,N,2014-08-12
2220,Rotary District 1570,Rotary District 1570,N,2014-08-12
2221,Van Heck Group,Van Heck Group,C,2014-08-13
2221,Van Heck Group,Van Heck Group,C,2014-08-13
2222,SNV Zambia,,N,2014-08-13
2222,SNV Zambia,,N,2014-08-13
2223,UNICEF Ethiopia,,N,2014-08-14
2223,UNICEF Ethiopia,,N,2014-08-14
2224,Stichting KEK,Stichting Kinderen een Kans!,N,2014-08-14
2224,Stichting KEK,Stichting Kinderen een Kans!,N,2014-08-14
2225,GAIN,Global Alliance for Improved Nutrition,N,2014-08-15
2225,GAIN,Global Alliance for Improved Nutrition,N,2014-08-15
2226,Bless AgriFood Laboratory,Bless Agri Food Laboratory Services PLC,C,2014-08-15
2226,Bless AgriFood Laboratory,Bless Agri Food Laboratory Services PLC,C,2014-08-15
2227,Rijk Zwaan,Rijk Zwaan,C,2014-08-15
2227,Rijk Zwaan,Rijk Zwaan,C,2014-08-15
2228,Faida MaLi,Faida MaLi,C,2014-08-15
2228,Faida MaLi,Faida MaLi,C,2014-08-15
2229,DSM,Royal DSM,C,2014-08-15
2229,DSM,Royal DSM,C,2014-08-15
2230,PHSL,Phillips Healthcare Services Ltd,C,2014-08-15
2230,PHSL,Phillips Healthcare Services Ltd,C,2014-08-15
2231,Kinangop Dairy Ltd,Kinangop Dairy Ltd,C,2014-08-15
2231,Kinangop Dairy Ltd,Kinangop Dairy Ltd,C,2014-08-15
2232,SPAR International,SPAR International,C,2014-08-15
2232,SPAR International,SPAR International,C,2014-08-15
2233,AkzoNobel,AkzoNobel,C,2014-08-15
2233,AkzoNobel,AkzoNobel,C,2014-08-15
2234,Intertek,Intertek,C,2014-08-15
2234,Intertek,Intertek,C,2014-08-15
2235,UK FCO,Foreign and Commonwealth Office of the United Kingdom,G,2014-08-21
2235,UK FCO,Foreign and Commonwealth Office of the United Kingdom,G,2014-08-21
2236,First Climate,First Climate Markets AG,C,2014-08-26
2236,First Climate,First Climate Markets AG,C,2014-08-26
2237,AgSri,AgSri Agricultural Services Private Limited,C,2014-08-26
2237,AgSri,AgSri Agricultural Services Private Limited,C,2014-08-26
2238,PIND Foundation,Foundation for Partnership Initiatives in the Niger Delta,N,2014-08-27
2238,PIND Foundation,Foundation for Partnership Initiatives in the Niger Delta,N,2014-08-27
2240,Sal Consult,Sal Consult,C,2014-09-01
2240,Sal Consult,Sal Consult,C,2014-09-01
2241,MIGA Bolivia,Movimiento de IntegraciÃ³n GastronÃ³mico Boliviano ,N,2014-09-01
2241,MIGA Bolivia,Movimiento de IntegraciÃ³n GastronÃ³mico Boliviano ,N,2014-09-01
2242,The GoodWater Company,GoodWater,C,2014-09-02
2242,The GoodWater Company,GoodWater,C,2014-09-02
2243,MIDM,Moving Into Dance Mophatong,N,2014-09-03
2243,MIDM,Moving Into Dance Mophatong,N,2014-09-03
2244,ISH/ Stichting Balls,ISH/ Stichting Balls,N,2014-09-03
2244,ISH/ Stichting Balls,ISH/ Stichting Balls,N,2014-09-03
2245,Jacana Media,Jacana Media,C,2014-09-03
2245,Jacana Media,Jacana Media,C,2014-09-03
2246,Big Entertainment,Big Entertainment,C,2014-09-03
2246,Big Entertainment,Big Entertainment,C,2014-09-03
2247,Erasmus Huis,Erasmus Huis Culture Centre,G,2014-09-03
2247,Erasmus Huis,Erasmus Huis Culture Centre,G,2014-09-03
2248,Zimmerman & Zimmerman,,C,2014-09-05
2248,Zimmerman & Zimmerman,,C,2014-09-05
2249,Public Works Liberia,Ministry of Public Works Liberia,G,2014-09-05
2249,Public Works Liberia,Ministry of Public Works Liberia,G,2014-09-05
2250,Red Cross NL,,N,2014-09-05
2250,Red Cross NL,,N,2014-09-05
2251,Ecorys ,,C,2014-09-05
2251,Ecorys ,,C,2014-09-05
2252,UNDP Uzbekistan,United Nations Development Programme in Uzbekistan,G,2014-09-05
2252,UNDP Uzbekistan,United Nations Development Programme in Uzbekistan,G,2014-09-05
2253,Government of Uzbekistan,The Cabinet of Ministers of the Republic of Uzbekistan,G,2014-09-05
2253,Government of Uzbekistan,The Cabinet of Ministers of the Republic of Uzbekistan,G,2014-09-05
2254,LSM Rumah Impian,LSM Rumah Impian (Dream House),N,2014-09-12
2254,LSM Rumah Impian,LSM Rumah Impian (Dream House),N,2014-09-12
2255,Anak Wayang Indonesia,Anak Wayang Indonesia (AWI),N,2014-09-12
2255,Anak Wayang Indonesia,Anak Wayang Indonesia (AWI),N,2014-09-12
2256,PARFUND,PARFUND,N,2014-09-12
2256,PARFUND,PARFUND,N,2014-09-12
2257,One dollar for music,One dollar for music,N,2014-09-12
2257,One dollar for music,One dollar for music,N,2014-09-12
2258,Setara,Yayasan Setara,N,2014-09-12
2258,Setara,Yayasan Setara,N,2014-09-12
2259,EKI Dance,Eksotika Karmawhibhangga,N,2014-09-15
2259,EKI Dance,Eksotika Karmawhibhangga,N,2014-09-15
2260,Busia County Government,,G,2014-09-15
2260,Busia County Government,,G,2014-09-15
2261,Kitui County Government,,G,2014-09-15
2261,Kitui County Government,,G,2014-09-15
2262,Kisumu County Government,,G,2014-09-15
2262,Kisumu County Government,,G,2014-09-15
2263,Kajiado County Government,,G,2014-09-15
2263,Kajiado County Government,,G,2014-09-15
2264,Isiolo County Government,,G,2014-09-15
2264,Isiolo County Government,,G,2014-09-15
2265,Turkana County Government,,G,2014-09-15
2265,Turkana County Government,,G,2014-09-15
2266,Maji Milele,,N,2014-09-15
2266,Maji Milele,,N,2014-09-15
2267,Trukajaya,Trukajaya,N,2014-09-16
2267,Trukajaya,Trukajaya,N,2014-09-16
2268,Inclusive Business Fund,Inclusive Business Fund,N,2014-09-17
2268,Inclusive Business Fund,Inclusive Business Fund,N,2014-09-17
2269,YAPHI,YAPHI,N,2014-09-17
2269,YAPHI,YAPHI,N,2014-09-17
2270,Water Action,Water Action,N,2014-09-18
2271,HELVETAS BF,HELVETAS BF,N,2014-09-18
2272,ASRADEC,ASRADEC,N,2014-09-18
2273,HCS,HCS,N,2014-09-18
2274,DAKUPA,DAKUPA,N,2014-09-18
2275,H & E Associates,H & E Associates,C,2014-09-18
2276,IRHA,IRHA,N,2014-09-18
2277,VDS,VDS,N,2014-09-18
2278,Schrijf-Schrijf,Schrijf-Schrijf,C,2014-09-18
2279,SKAT,SKAT,C,2014-09-18
2280,RWSN,RWSN,N,2014-09-18
2281,Warner,Warner,C,2014-09-18
2282,ZIMMERMAN,ZIMMERMAN,C,2014-09-18
2283,RAAS,RAAS,N,2014-09-18
2284,PAKHUISZWIJGER,PAKHUISZWIJGER,C,2014-09-18
2285,SEARNET,SEARNET,N,2014-09-18
2286,RHCC / CECEP - Mali,RHCC / CECEP - Mali,N,2014-09-18
2287,SETADE,SETADE,C,2014-09-18
2288,BERA,BERA,C,2014-09-18
2289,DIRO Center,DIRO Center,K,2014-09-18
2290,DIRO Center,DIRO Center,K,2014-09-18
2291,Develop4Value,Develop4Value,C,2014-09-18
2292,HIER Klimaatbureau,HIER Klimaatbureau,N,2014-09-18
2293,IFAD,IFAD,N,2014-09-18
2294,Swiss Re,Swiss Re,C,2014-09-18
2295,Fondation Ensemble,Fondation Ensemble,N,2014-09-18
2296,Partners voor Water,Partners voor Water,G,2014-09-18
2297,Waterschap Velt en Vecht,Waterschap Velt en Vecht,G,2014-09-18
2298,CEFAC,CEFAC,C,2014-09-18
2299,Future Water,Future Water,C,2014-09-18
2300,Rainbow Collection,Rainbow Collection,C,2014-09-18
2301,Helvetas Ethiopia,Helvetas Ethiopia,N,2014-09-18
2302,PETALS Foundation,PETALS Foundation,N,2014-09-18
2303,WSUP,Water and Sanitation for the Urban Poor,N,2014-09-19
2303,WSUP,Water and Sanitation for the Urban Poor,N,2014-09-19
2304,RVO,Rijksdiens voor Ondernemend Nederland,G,2014-09-19
2304,RVO,Rijksdiens voor Ondernemend Nederland,G,2014-09-19
2305,GA West Municipality,Ga West Municipal Assembly,G,2014-09-19
2305,GA West Municipality,Ga West Municipal Assembly,G,2014-09-19
2306,HFC Bank,HFC Boafo Micro-finance Services Ltd,C,2014-09-19
2306,HFC Bank,HFC Boafo Micro-finance Services Ltd,C,2014-09-19
2307,SNAPE,Service National des Points d'Eau ,G,2014-09-22
2307,SNAPE,Service National des Points d'Eau ,G,2014-09-22
2308,CONIWAS,Coalition of NGOs in water and sanitation ,N,2014-09-23
2308,CONIWAS,Coalition of NGOs in water and sanitation ,N,2014-09-23
2309,EPA,Environmental Protection Agency,G,2014-09-23
2309,EPA,Environmental Protection Agency,G,2014-09-23
2310,WRC,Water Resources Commission ,G,2014-09-23
2310,WRC,Water Resources Commission ,G,2014-09-23
2311,PURC,Public Utility Regulatory Commission,G,2014-09-23
2311,PURC,Public Utility Regulatory Commission,G,2014-09-23
2312,Ghana ProNet,Ghana Global Professional Network ,N,2014-09-23
2312,Ghana ProNet,Ghana Global Professional Network ,N,2014-09-23
2313,Min. of Water Resources,"Ministry of Water Resources, Works and Housing ",G,2014-09-23
2313,Min. of Water Resources,"Ministry of Water Resources, Works and Housing ",G,2014-09-23
2314,IWA,International Water Association ,N,2014-09-23
2314,IWA,International Water Association ,N,2014-09-23
2315,GWCL,Ghana Water Company Limited,G,2014-09-23
2315,GWCL,Ghana Water Company Limited,G,2014-09-23
2316,EU-ACP,"European Union - Africa, Carribean, Pacific",G,2014-09-23
2316,EU-ACP,"European Union - Africa, Carribean, Pacific",G,2014-09-23
2317,SECAR,St. Eustatius Center for Archaeological Research,N,2014-09-24
2317,SECAR,St. Eustatius Center for Archaeological Research,N,2014-09-24
2318,Scubaqua,Scubaqua Dive Center,C,2014-09-24
2318,Scubaqua,Scubaqua Dive Center,C,2014-09-24
2319,Dutch Embassy Ghana,"Dutch Embassy in Accra, Ghana",G,2014-09-25
2319,Dutch Embassy Ghana,"Dutch Embassy in Accra, Ghana",G,2014-09-25
2320,Min of Edu of Afghanistan,Ministry of Education of Afghanistan,G,2014-10-01
2321,MIC of Afghanistan,Ministry of information and Culture of Afghanistan,G,2014-10-01
2322,New AFIR Architects,New AFIR Architects,C,2014-10-01
2323,Berenschot,Berenschot,C,2014-10-01
2324,WakaWaka,WakaWaka Foundation,N,2014-10-03
2325,DG Eau Benin,Direction GÃ©nÃ©rale de l'Eau Benin,G,2014-10-07
2326,Dutch Embassy in Benin,"Dutch Embassy in Cotonou, Benin",G,2014-10-07
2329,Min Basnet,Min Basnet,C,2014-10-07
2330,Africa Interactive Kenya,Africa Interactive Kenya,N,2014-10-07
2331,Pat the Child,Pat the Child,N,2014-10-08
2332,Water Mission Int.,Water Mission International,N,2014-10-08
2333,CWSA,Community Water & Sanitation Agency,G,2014-10-09
2334,SkyFox,Skyfox Ltd Fast and Secure Transactions,C,2014-10-09
2335,CARITAS KAOLACK,CARITAS KAOLACK,N,2014-10-14
2336,NEF,NEF,N,2014-10-14
2337,JKUATES ,JKUAT Enterprises Ltd,K,2014-10-16
2338,Rotary Club of Selkirk,Rotary Club of Selkirk,N,2014-10-16
2339,FEDWASUN,"Federation of Drinking Water and Sanitation,Nepal",N,2014-10-18
2340,Friends Service Council,"Friends Service Council, Nepal",N,2014-10-18
2341,Sahakarmi Samaj,"Sahakarmi Samaj,Nepal",N,2014-10-18
2342,TLMI,The Leprosy Mission Myanmar,N,2014-10-20
2343,GWCL,Ghana Water Company Limited,C,2014-10-20
2344,Women Win,,N,2014-10-22
2345,VAP,Vijana Amani Pamoja,N,2014-10-22
2346,Polycom,Polycom Development Project,N,2014-10-23
2347,CMD,Centre for Multiparty Democrazy,N,2014-10-23
2348,Saferworld,,N,2014-10-23
2349,IMLU,Independent Medico-Legal Unit,N,2014-10-23
2350,GOAL Kenya,,N,2014-10-23
2351,Sanergy Ltd,,N,2014-10-23
2352,WWF Kenya,WWF Kenya,N,2014-10-23
2353,Imarisha Naivasha,,N,2014-10-23
2354,WRMA,Water Resources Management Authority,G,2014-10-23
2355,NZV,Noorderzijlvest,G,2014-10-23
2356,ACC,African Conservation Centre,N,2014-10-23
2357,DNSP-HAB,Direction Nationale de la SantÃ© Publique du BÃ©nin,G,2014-10-26
2358,Laikipia Wildlife Forum,Laikipia Wildlife Forum,N,2014-10-27
2359,CongresoBPPM,II Congreso Internacional de Buenas PrÃ¡cticas Patrimonio Mundial,K,2014-10-28
2360,FA,Financial Access Capital Partners,C,2014-10-29
2361,SCOPEinsight East Africa,,C,2014-10-29
2362,LUANAR,Lilongwe University of Agriculture & Natural Resources,K,2014-10-30
2363,De Kootje FundatiÃ«n,Stichting De Kootje FundatiÃ«n,N,2014-10-30
