id,proj_title,currency,value,update_count,publishing_status,status,funded,Organisation,created_at
1000,Improve living conditions in communities,EUR,"256,556.00",0,published,Active,"256,556.00",960,2013-06-25
1001,Train communities on disaster risk reduction,EUR,"64,101.00",0,published,Completed,"64,101.00",1302,2013-06-25
1002,Education for tri-people children,EUR,"241,318.00",1,published,Active,"241,318.00",1303,2013-06-25
1003,Performance Based Financing training,EUR,"59,677.00",0,published,Completed,"59,677.00",273,2013-06-25
1004,Research project,EUR,"229,105.00",0,published,Active,"229,105.00",949,2013-06-25
1005,Syria - Refugees in Lebanon,EUR,"250,000.00",0,published,Active,"250,000.00",1306,2013-06-25
1006,farming and risk reduction,EUR,"13,873.00",0,published,Active,"13,873.00",464,2013-06-25
1007,Nkhoma Safe Motherhood Scale Up,EUR,"113,053.00",5,published,Active,"113,053.00",1297,2013-06-25
1008,Care and support for streetchildren,EUR,"336,236.00",1,published,Active,"336,236.00",273,2013-06-25
1009,integrating farming and risk reduction,EUR,"15,609.00",0,published,Active,"15,609.00",464,2013-06-25
1010,Evaluation disaster response after drought,EUR,"40,729.00",0,published,Archived,"40,729.00",273,2013-06-25
1011,Promoting birth registration,EUR,"153,000.00",0,published,Active,"153,000.00",949,2013-06-25
1012,Rehabilitating smallholder coffee sector,EUR,"333,900.00",0,published,Active,"333,900.00",1099,2013-06-25
1013,'Views from the Frontline' 2013,EUR,"20,000.00",0,published,Active,"20,000.00",273,2013-06-25
1014,Learning on Disaster Risk Reduction,EUR,"112,000.00",0,published,Completed,"112,000.00",961,2013-06-25
1015,Supporting farmers in disaster risk reduction,EUR,"19,830.00",1,published,Active,"19,830.00",273,2013-06-25
1016,Re-establishing Basic Health Care Services,EUR,"238,572.00",0,published,Active,"238,572.00",1318,2013-06-25
1017,Integrating farming and risk reduction,EUR,"20,000.00",0,published,Active,"20,000.00",961,2013-06-25
1018,Supporting the potato value chain development,EUR,"195,009.00",0,published,Active,"195,009.00",1320,2013-06-25
1019,Framework for dialogue,EUR,"150,000.00",0,published,Active,"150,000.00",273,2013-06-25
1020,Cordaid - Women Inc. Award,EUR,"20,000.00",0,published,Completed,"20,000.00",962,2013-06-25
1021,Expanding production of wild honey and cashew,EUR,"287,436.00",0,published,Active,"287,436.00",273,2013-06-25
1022,Making 12 communities more disaster resilient,EUR,"198,098.00",1,published,Active,"198,098.00",1324,2013-06-25
1023,to provide basic information for farmers,EUR,"14,644.00",0,published,Active,"14,644.00",1325,2013-06-25
1024,Develop a sustainable coffee chain,EUR,"207,372.00",0,published,Active,"207,372.00",1099,2013-06-25
1025,Health investment fund,EUR,"400,000.00",0,published,Active,"400,000.00",464,2013-06-25
1026,Performance Based Financing in Health,EUR,"250,000.00",6,published,Active,"250,000.00",949,2013-06-25
1027,La paritÃ© au Sud Kivu,EUR,"28,279.00",0,published,Active,"28,279.00",464,2013-06-25
1028,Mitigating Social + Environmental Impacts of,EUR,0.00,0,published,Completed,0.00,273,2013-06-25
1029,Dealing with extreme drought in the Sahel,EUR,"200,000.00",0,published,Completed,"200,000.00",273,2013-06-25
1030,Creating dialogue between communities,EUR,"90,000.00",1,published,Active,"90,000.00",464,2013-06-25
1031,Against the proliferation of small arms,EUR,"80,248.00",0,published,Active,"80,248.00",464,2013-06-25
1032,Midwifery Education in Balkh province,EUR,"388,000.00",0,published,Active,"388,000.00",464,2013-06-25
1033,Improving safe deliveries,EUR,"130,703.00",0,published,Active,"130,703.00",1334,2013-06-25
1034,Professional development for midwives,EUR,"182,892.00",0,published,Active,"182,892.00",464,2013-06-25
1035,Midwifery Education in Nangarhar,EUR,"370,817.00",0,published,Active,"370,817.00",273,2013-06-25
1036,Teenage pregnancies,EUR,"93,577.00",0,published,Active,"93,577.00",949,2013-06-25
1037,Reproductive health services for teenagers,EUR,"96,253.00",0,published,Active,"96,253.00",949,2013-06-25
1038,Reproductive health care for teenagers,EUR,"52,715.00",0,published,Active,"52,715.00",1306,2013-06-25
1039,Maternal care for rural women,EUR,"113,018.00",0,published,Active,"113,018.00",668,2013-06-25
1040,Improvement of Health Care,EUR,"3,455,850.00",2,published,Active,"3,455,850.00",949,2013-06-25
1041,Performance Based Financing course,EUR,"47,999.00",0,published,Active,"47,999.00",1341,2013-06-25
1042,Stimulating school performance,EUR,"675,435.00",0,published,Active,"675,435.00",959,2013-06-25
1043,Efficient Health Committees,EUR,"120,687.00",0,published,Active,"120,687.00",949,2013-06-25
1044,Pharmacy in a Box,EUR,"341,568.00",0,published,Active,"341,568.00",949,2013-06-25
1045,Working on sustainable microfinance,EUR,"20,900.00",0,published,Completed,"20,900.00",953,2013-06-25
1046,Promote the rights of mining communities,EUR,"59,988.00",0,published,Completed,"59,988.00",273,2013-06-25
1047,"Women farmers, a force to be reckoned with",EUR,"489,809.00",1,published,Active,"489,809.00",1101,2013-06-25
1048,Drought affected communities Gal'ad District,EUR,"45,000.00",0,published,Active,"45,000.00",273,2013-06-25
1049,Impact Study CMDRR Central America 2012,EUR,"9,678.00",0,published,Completed,"9,678.00",1348,2013-06-25
1050,Protection and Education for children,EUR,"137,349.00",0,published,Active,"137,349.00",959,2013-06-25
1051,Understanding women security issues,EUR,"265,470.00",0,published,Active,"265,470.00",273,2013-06-25
1052,Empowerment of pastoralist women,EUR,"189,195.00",0,published,Active,"189,195.00",1351,2013-06-25
1053,Stop violence against girls,EUR,"301,898.00",2,published,Active,"301,898.00",949,2013-06-25
1054,Women make a stand for a safe Congo,EUR,"150,000.00",0,published,Active,"150,000.00",1353,2013-06-25
1055,Mental&psychosocial support after earthquake,EUR,"754,219.00",0,published,Completed,"754,219.00",1311,2013-06-25
1056,Women lead the way towards peace,EUR,"159,945.00",0,published,Active,"159,945.00",273,2013-06-25
1057,Safe Maternity - Strong Community,EUR,"208,144.00",3,published,Completed,"208,144.00",273,2013-06-25
1058,Protecting livelihoods against the water,EUR,"234,013.00",1,published,Active,"234,013.00",1358,2013-06-25
1059,Participation in forum on climate finance,EUR,"11,195.00",0,published,Completed,"11,195.00",464,2013-06-25
1060,Training partners in disaster risk reduction,EUR,"164,285.00",1,published,Active,"164,285.00",464,2013-06-25
1061,The impact of extracting raw materials,EUR,"60,000.00",1,published,Active,"60,000.00",960,2013-06-25
1062,Improvement of agricultural products,EUR,"553,457.00",1,published,Active,"553,457.00",273,2013-06-25
1063,Enhancing smallholder farmers resilience to c,EUR,0.00,0,published,Completed,0.00,273,2013-06-25
1064,Strengthening community participation,EUR,"100,517.00",0,published,Active,"100,517.00",1364,2013-06-25
1065,Influencing European policy on security,EUR,"36,000.00",0,published,Active,"36,000.00",1365,2013-06-25
1066,Studies on human resources & health insurance,EUR,"91,642.00",0,published,Active,"91,642.00",949,2013-06-25
1067,Calling a halt to environmental degradation,EUR,"44,932.00",0,published,Completed,"44,932.00",1576,2013-06-25
1068,Rehabilitation & empowerment of cooperatives,EUR,"505,678.00",0,published,Active,"505,678.00",1099,2013-06-25
1069,National Advocacy on Healthcare Service,EUR,"119,868.00",16,published,Active,"119,868.00",273,2013-06-25
1070,Better healthcare throughout Zimbabwe,EUR,"11,140,200.00",3,published,Active,"11,140,200.00",876,2013-06-25
1071,Helping the poor access health insurance,EUR,"150,000.00",8,published,Active,"150,000.00",464,2013-06-25
1072,Women's Health Program,EUR,"370,000.00",0,published,Active,"370,000.00",814,2013-06-25
1073,Improve local security and justice systems,EUR,"4,353,253.00",0,published,Active,"4,353,253.00",1370,2013-06-25
1074,DebtAidBuddy Programme,EUR,"25,000.00",0,published,Completed,"25,000.00",273,2013-06-25
1075,Reduction of maternal mortality through ICT,EUR,"50,000.00",0,published,Completed,"50,000.00",273,2013-06-25
1076,Maternal and Child Health Advocacy Project,EUR,"155,000.00",0,published,Active,"155,000.00",273,2013-06-25
1077,Community managed local health services,EUR,"303,091.00",3,published,Active,"303,091.00",1324,2013-06-25
1078,ICT for Accessible and Efficient Healthcare,EUR,"399,222.00",9,published,Active,"399,222.00",949,2013-06-25
1079,280 children growing up with foster families,EUR,"438,056.00",0,published,Active,"438,056.00",959,2013-06-25
1080,Keeping children off the streets,EUR,"110,588.00",0,published,Active,"110,588.00",1342,2013-06-25
1081,Fight against HIV/AIDS,EUR,"46,114,136.00",14,published,Active,"46,114,136.00",737,2013-06-25
1082,Critical citizens vital for fair extractives,EUR,"1,948,098.00",0,published,Active,"1,948,098.00",960,2013-06-25
1083,Burn prevention program,EUR,"40,000.00",0,published,Completed,"40,000.00",464,2013-06-25
1085,Action for global health,EUR,"136,998.00",0,published,Active,"136,998.00",1389,2013-06-25
1086,Children underscore their own rights,EUR,"236,452.00",0,published,Active,"236,452.00",959,2013-06-25
1087,Traditional rangeland management,EUR,"79,140.00",0,published,Active,"79,140.00",1391,2013-06-25
1088,Protect the nomadic society against drought,EUR,"1,532,310.00",0,published,Active,"1,532,310.00",1395,2013-06-25
1089,Campaign for more women in local government,EUR,"57,000.00",0,published,Active,"57,000.00",1397,2013-06-25
1090,Promoting transparency in microfinance sector,EUR,"290,000.00",0,published,Active,"290,000.00",1399,2013-06-25
1091,Cape Town 2012: Improving housing,EUR,"270,898.00",0,published,Completed,"270,898.00",1632,2013-06-25
1092,Kisumu 2012: Developing a sanitation project,EUR,"181,356.00",2,published,Completed,"181,356.00",1402,2013-06-25
1093,Port au Prince 2012: Housing on the agenda,EUR,"187,076.00",0,published,Completed,"187,076.00",1411,2013-06-25
1094,Working together to create housing solutions,EUR,"1,150,359.00",2,published,Active,"1,150,359.00",464,2013-06-25
1095,Strengthening Primary Health Care Provision,EUR,"908,950.00",0,published,Active,"908,950.00",464,2013-06-25
1096,Observatory on mining and social conflict,EUR,"160,000.00",0,published,Active,"160,000.00",464,2013-06-25
1097,Relief after cyclone Thane,EUR,"72,000.00",0,published,Completed,"72,000.00",961,2013-06-25
1098,Building leadership within the church,EUR,"50,000.00",0,published,Active,"50,000.00",273,2013-06-25
1099,Supporting new mothers,EUR,"159,906.00",0,published,Active,"159,906.00",949,2013-06-25
1100,Primary healthcare Diocese Tombura Yambio,EUR,"387,198.00",0,published,Active,"387,198.00",1654,2013-06-25
1101,Tri-people Children Development Program,EUR,"562,680.00",5,published,Active,"562,680.00",1417,2013-06-25
1103,Supporting microfinance for farmers,EUR,"1,000,000.00",0,published,Active,"1,000,000.00",464,2013-06-25
1104,Investing in microfinance for rural areas,EUR,"2,500,000.00",0,published,Active,"2,500,000.00",1006,2013-06-25
1105,Microcredit for small farmers,EUR,"800,000.00",0,published,Active,"800,000.00",953,2013-06-25
1106,Microcredit helps post-war recovery,EUR,"290,000.00",0,published,Active,"290,000.00",1655,2013-06-25
1107,Promoting a better income for women,EUR,"1,000,000.00",1,published,Active,"1,000,000.00",953,2013-06-25
1108,Loan for expansion of credit portfolio,EUR,"1,000,000.00",0,published,Active,"1,000,000.00",954,2013-06-25
1109,"Enhance Community Resilience, Mandera County",EUR,"511,516.00",2,published,Active,"511,516.00",961,2013-06-25
1110,"Water supply, Mekong Delta, Vietnam",EUR,"9,963,060.00",0,published,Active,"9,963,060.00",1434,2013-06-28
1111,Anti-Corruption for Development,EUR,"1,368,000.00",16,published,Active,"1,368,000.00",1675,2013-07-03
1112,Child Friendly School WASH Project II,USD,"450,000.00",1,published,Active,"450,000.00",168,2013-07-09
1113,Govi Sayura (Farmer's Ocean),EUR,"1,467,604.00",0,published,Active,"601,558.00",1217,2013-07-10
1114,Shedding Light on Endangered Mutual Heritage,EUR,"660,000.00",7,published,Active,"660,000.00",254,2013-07-12
1115,Public Monitoring of Administrative Services,EUR,"325,407.17",96,published,Active,"329,231.00",1354,2013-07-16
1117,The quest for the birthplace of Rembrandt,EUR,"20,000.00",0,published,H,"12,500.00",360,2013-07-25
1118,Learning how to deal with disability,EUR,"144,407.00",0,published,Active,"144,407.00",959,2013-07-25
1119,Engaging community in constitutional process,EUR,"346,965.00",0,published,Active,"346,965.00",464,2013-07-25
1120,More involvement of women in community life,EUR,"201,073.00",0,published,Active,"201,073.00",1241,2013-07-25
1121,Social protection of vulnerable children,EUR,"83,623.00",0,published,Active,"83,623.00",273,2013-07-25
1122,Capacity building grant FSS 2013,EUR,"79,400.00",1,published,Active,"79,400.00",950,2013-07-25
1123,Strengthening Capacity of Peace Committees,EUR,"60,390.00",0,published,Active,"60,390.00",273,2013-07-25
1124,Strengthening disaster risks reduction,EUR,"323,922.00",0,published,Active,"323,922.00",1358,2013-07-25
1125,Securing Healthcare in Kapoeta East,EUR,"51,285.00",0,published,Active,"51,285.00",273,2013-07-25
1126,Awareness on Sexual Reproductive Health,EUR,"100,000.00",2,published,Active,"100,000.00",949,2013-07-25
1127,Enhancing Peace Building and Cohesion,EUR,"73,358.00",0,published,Active,"73,358.00",961,2013-07-25
1128,Ecological Farming,EUR,"35,020.00",0,published,Active,"35,020.00",962,2013-07-25
1129,Caritas emergency programme Sahel 2013,EUR,"500,000.00",0,published,Active,"500,000.00",961,2013-07-25
1130,A pilot project transforming housing in Haiti,EUR,"160,000.00",0,published,Active,"160,000.00",1643,2013-07-25
1131,Improve basic health in Zabul province,EUR,"727,686.00",0,published,Active,"727,686.00",949,2013-07-25
1132,Citizens' Platforms responding to disaster,EUR,"75,475.00",0,published,Active,"75,475.00",273,2013-07-25
1133,Advocacy for enhanced resilience,EUR,"64,972.00",0,published,Active,"64,972.00",961,2013-07-25
1134,Health care for Dalits and tribals,EUR,"111,673.00",0,published,Active,"111,673.00",1612,2013-07-25
1135,Combating drought,EUR,"141,996.00",1,published,Active,"141,996.00",961,2013-07-25
1136,Improving basic services in Uruzgan,EUR,"1,489,093.00",0,published,Active,"1,489,093.00",273,2013-07-25
1137,Improve access to information on mining,EUR,"40,642.00",0,published,Completed,"40,642.00",960,2013-07-25
1138,Pakistan Floods 2011 Sindh,EUR,"354,392.00",0,published,Completed,"354,392.00",1358,2013-07-25
1139,Supporting local organizations,EUR,"379,102.00",0,published,Completed,"379,102.00",1653,2013-07-25
1140,Mill Hill missionaries projects,EUR,"67,500.00",0,published,Completed,"67,500.00",962,2013-07-25
1141,Cape Town 2011: Starting a youth project,EUR,"244,027.00",0,published,Completed,"244,027.00",1633,2013-07-25
1142,Kisumu 2011: Mapping needs of residents,EUR,"155,350.00",0,published,Completed,"155,350.00",880,2013-07-25
1143,Prevention and fight against AIDS,EUR,"75,890.00",0,published,Completed,"75,890.00",962,2013-07-25
1144,Community health service in Gulbarga,EUR,"22,226.00",0,published,Completed,"22,226.00",962,2013-07-25
1145,Financial support for individuals,EUR,"29,867.00",0,published,Completed,"29,867.00",1636,2013-07-25
1146,Pigs for Pencils,EUR,"12,500.00",1,published,Completed,"12,500.00",1547,2013-07-25
1147,Nairobi 2011: Base-line research,EUR,"7,949.00",0,published,Completed,"7,949.00",946,2013-07-25
1148,Port au Prince 2011: Post-earthquake exchange,EUR,"13,192.00",0,published,Completed,"13,192.00",1460,2013-07-25
1149,Dissemination of Petroleum Act,EUR,"50,800.00",0,published,Active,"50,800.00",273,2013-07-25
1150,Community Awareness on recent oil laws,EUR,"61,970.00",0,published,Active,"61,970.00",1598,2013-07-25
1151,Strategic Plan Zambia Land Alliance,EUR,"130,000.00",0,published,Active,"130,000.00",961,2013-07-25
1152,Health worker skills upgrading,EUR,"850,000.00",0,published,Active,"850,000.00",949,2013-07-25
1153,Ensuring Water and Sanitation Facilities,EUR,"1,167,233.00",2,published,Active,"1,167,233.00",1306,2013-07-25
1154,Loans for 1500 women in 2013,EUR,"50,000.00",0,published,Completed,"50,000.00",464,2013-07-25
1155,"Partners for Resilience Linking, Learning and",EUR,0.00,0,published,Active,0.00,1576,2013-07-25
1156,Uruzgan Livestock Development Program 2013,EUR,"320,256.00",0,published,Active,"320,256.00",1099,2013-07-25
1157,From conflict to market; knowledgedevelopment,EUR,"109,945.00",0,published,Active,"109,945.00",1099,2013-07-25
1158,Contingency Fund for CMDRR Partners Ethiopia,EUR,"50,000.00",0,published,Active,"50,000.00",1659,2013-07-25
1159,Ella (singing well) rehabilitation,EUR,"21,439.00",5,published,Active,"21,439.00",1816,2013-07-25
1160,Reducing the risk of natural hazards,EUR,"117,500.00",0,published,Active,"117,500.00",273,2013-07-25
1161,Building a Disaster Resilient,EUR,"55,000.00",3,published,Active,"55,000.00",464,2013-07-25
1162,Community development in remote villages,EUR,"51,669.00",0,published,Active,"51,669.00",1285,2013-07-25
1163,Mining and human rights in La Guajira,EUR,"50,000.00",0,published,Active,"50,000.00",1500,2013-07-25
1164,Capacity development for Region des Palmes,EUR,"15,000.00",0,published,Active,"15,000.00",961,2013-07-25
1165,Community Response for OVC's in North Uganda,EUR,"178,658.00",0,published,Active,"178,658.00",273,2013-07-25
1166,Research on Inclusive Economic Development,EUR,"106,578.00",0,published,Active,"106,578.00",1617,2013-07-25
1167,Peace and Children Initiative Facilitation,EUR,"89,000.00",0,published,Active,"89,000.00",961,2013-07-25
1168,Empowering women human rights defenders,EUR,"117,968.00",0,published,Active,"117,968.00",955,2013-07-25
1169,Womenâ€™s participation in community life,EUR,"63,669.00",0,published,Active,"63,669.00",1241,2013-07-25
1170,Strengthening communities,EUR,"317,304.00",0,published,Active,"317,304.00",1241,2013-07-25
